@relation sensordata

@attribute max numeric
@attribute min numeric
@attribute std_dev numeric
@attribute activity {Cycling,Walking}

@data
20.924088,1.537688,3.38668,Walking
20.42685,7.689297,3.318542,Walking
13.733248,7.689297,3.242909,Walking
19.548912,5.888748,3.49428,Walking
19.548912,2.380352,3.229759,Walking
21.326282,2.380352,3.23643,Walking
21.326282,6.34882,3.275923,Walking
16.52687,7.474339,3.227488,Walking
17.558081,7.433211,3.518841,Walking
17.558081,4.711574,3.195078,Walking
17.573329,4.711574,3.136935,Walking
17.573329,7.365386,3.393342,Walking
15.298395,7.365386,3.187762,Walking
13.838442,8.639347,3.339374,Walking
16.171936,7.390041,3.492294,Walking
16.171936,6.523579,3.201416,Walking
24.98357,6.523579,3.598354,Walking
24.98357,6.635561,3.630689,Walking
20.278936,6.635561,3.209892,Walking
17.485674,7.744327,3.513744,Walking
17.485674,3.872875,3.184554,Walking
21.148967,3.872875,3.226178,Walking
21.148967,8.045816,3.485419,Walking
16.662608,7.578648,3.220377,Walking
19.278012,7.578648,3.522021,Walking
19.278012,2.365516,3.174977,Walking
24.379117,2.365516,3.194069,Walking
24.379117,7.701426,3.601191,Walking
18.861507,6.450865,3.219955,Walking
20.246633,6.450865,3.536501,Walking
20.246633,1.564324,3.271565,Walking
21.253751,1.564324,3.150749,Walking
21.253751,3.312799,3.431992,Walking
17.099259,6.652162,3.114796,Walking
20.316809,7.973025,3.53254,Walking
20.316809,3.290732,3.310499,Walking
21.825176,2.385357,3.24245,Walking
21.825176,2.385357,3.51745,Walking
17.643704,7.168402,3.179301,Walking
20.560652,8.112697,3.516047,Walking
20.560652,3.441693,3.312744,Walking
24.377895,2.391827,3.172367,Walking
24.377895,2.391827,3.488155,Walking
18.564003,6.959223,3.24218,Walking
20.39095,8.409373,3.478338,Walking
20.39095,4.095025,3.345019,Walking
21.546996,2.773407,3.169961,Walking
21.546996,2.773407,3.437321,Walking
20.204043,6.568606,3.175344,Walking
20.115748,7.601348,3.358019,Walking
20.115748,6.299778,3.522912,Walking
19.891321,2.950545,3.211415,Walking
22.398173,2.950545,3.328274,Walking
22.398173,6.254109,3.263644,Walking
17.526212,7.716295,3.26043,Walking
20.817861,5.159071,3.53986,Walking
24.029918,4.452458,3.534553,Walking
24.029918,4.452458,3.30315,Walking
19.290854,8.404357,3.436729,Walking
19.290854,3.875221,3.340634,Walking
22.863435,2.830815,3.100425,Walking
25.708106,2.830815,3.525421,Walking
25.708106,6.592302,3.484667,Walking
18.919787,7.150168,3.218619,Walking
21.258248,8.557145,3.550531,Walking
21.258248,1.808471,3.136698,Walking
23.640188,1.808471,3.144316,Walking
23.640188,6.997895,3.581961,Walking
17.83874,7.599286,3.206357,Walking
20.704113,8.379127,3.530445,Walking
20.704113,3.143329,3.265965,Walking
21.949982,3.143329,3.18944,Walking
21.949982,3.357652,3.497628,Walking
16.054838,7.72381,3.158687,Walking
20.216378,7.761528,3.478752,Walking
20.216378,3.859055,3.320154,Walking
22.224926,3.220616,3.163651,Walking
22.224926,3.220616,3.522813,Walking
21.107723,8.025034,3.255983,Walking
20.52154,8.409696,3.412764,Walking
20.52154,3.210577,3.431697,Walking
22.794654,2.479797,3.13371,Walking
22.794654,2.479797,3.456782,Walking
22.23585,7.818988,3.357498,Walking
20.564869,8.067577,3.409179,Walking
20.564869,4.024809,3.437195,Walking
22.27082,2.394053,3.116723,Walking
22.334058,2.394053,3.465589,Walking
22.334058,7.646201,3.378181,Walking
19.835804,8.248122,3.285422,Walking
21.530968,3.892214,3.487725,Walking
22.771755,2.920961,3.263812,Walking
23.399942,2.920961,3.501719,Walking
23.399942,7.722225,3.420616,Walking
15.50716,7.722225,3.202888,Walking
21.376603,4.261194,3.518608,Walking
23.496712,2.175247,3.310216,Walking
23.496712,2.175247,3.387465,Walking
22.682302,5.687988,3.355344,Walking
13.151051,7.506472,3.174726,Walking
20.000684,5.549637,3.524751,Walking
20.000684,2.381034,3.226699,Walking
23.822672,2.381034,3.23756,Walking
23.822672,5.894101,3.429665,Walking
17.762662,7.142112,3.232942,Walking
20.592845,7.142112,3.575952,Walking
20.592845,2.523087,3.206351,Walking
22.068794,2.523087,3.111448,Walking
22.068794,7.31503,3.746928,Walking
21.086462,1.772108,3.136231,Walking
24.008746,1.772108,3.182451,Walking
24.008746,6.693143,3.613399,Walking
17.977976,7.772756,3.247015,Walking
20.002874,4.017707,3.246637,Walking
20.002874,4.017707,3.160324,Walking
13.293827,4.737014,3.232881,Walking
14.148828,6.376907,3.301237,Walking
14.148828,5.918556,3.116622,Walking
12.856399,5.918556,3.126259,Walking
12.664766,8.468474,3.260254,Walking
12.664766,8.468474,3.221565,Walking
11.392535,8.663225,3.123053,Walking
10.877559,9.534863,3.16026,Walking
10.877559,9.457841,3.171286,Walking
14.589559,8.181005,3.230486,Walking
11.618743,9.219001,3.197108,Cycling
10.62705,8.134793,3.090804,Cycling
10.926583,2.557269,2.766473,Cycling
12.250596,2.557269,2.654798,Cycling
25.707466,4.240187,3.77727,Cycling
25.707466,8.657583,4.089595,Cycling
16.811018,2.622208,3.352665,Cycling
14.083519,2.622208,2.907389,Cycling
17.5064,2.751,3.038754,Cycling
21.071596,3.776985,3.468721,Cycling
21.071596,1.911481,3.207013,Cycling
19.886109,1.911481,3.22376,Cycling
19.886109,2.55888,3.530575,Cycling
18.224499,4.56038,3.09637,Cycling
11.428716,4.56038,2.738778,Cycling
13.044189,5.563121,3.022522,Cycling
13.466456,8.473493,3.293993,Cycling
13.466456,8.393343,3.273683,Cycling
11.511985,8.393343,3.247201,Cycling
11.511985,7.612882,3.188439,Cycling
11.389201,6.444447,2.957423,Cycling
10.096237,6.444447,2.906937,Cycling
11.803962,6.629084,3.09574,Cycling
12.070414,8.327943,3.224458,Cycling
12.070414,9.352844,3.246227,Cycling
12.273587,9.466762,3.251769,Cycling
12.273587,8.89725,3.190983,Cycling
10.696817,6.865576,3.007387,Cycling
10.684986,6.865576,2.914269,Cycling
11.590897,7.21172,3.068485,Cycling
11.590897,8.536884,3.235069,Cycling
11.563242,9.12027,3.241816,Cycling
11.868394,9.12027,3.217004,Cycling
13.563756,7.071541,3.20824,Cycling
13.563756,6.540113,3.021006,Cycling
13.10666,5.608397,2.890262,Cycling
13.10666,5.608397,2.995715,Cycling
14.173183,7.852323,3.180792,Cycling
14.173183,8.608838,3.256535,Cycling
15.012026,8.513821,3.239984,Cycling
15.012026,8.513821,3.26963,Cycling
12.356518,7.604708,3.124384,Cycling
10.039357,6.972436,2.918768,Cycling
11.760996,6.972436,3.056749,Cycling
11.760996,8.788769,3.230085,Cycling
11.702091,8.788769,3.249383,Cycling
11.702091,9.568045,3.257134,Cycling
11.322677,7.139296,3.164611,Cycling
10.655097,7.139296,2.97484,Cycling
12.423998,7.171715,3.018165,Cycling
12.562197,6.92324,3.19646,Cycling
12.562197,6.92324,3.207326,Cycling
11.938801,6.697054,3.18835,Cycling
12.900855,4.242574,3.207526,Cycling
15.992808,4.242574,3.289534,Cycling
15.992808,8.106259,3.385768,Cycling
17.543778,8.850815,3.336758,Cycling
17.543778,3.930519,2.962406,Cycling
13.553701,3.930519,2.807922,Cycling
15.940958,5.477234,3.212775,Cycling
15.940958,9.960734,3.429775,Cycling
13.998674,8.90913,3.314765,Cycling
11.904686,4.201898,2.861631,Cycling
12.043601,4.201898,2.840865,Cycling
12.974003,8.573878,3.295814,Cycling
12.974003,9.499966,3.394681,Cycling
12.770245,4.473849,3.163479,Cycling
11.658904,4.473849,2.80017,Cycling
13.758783,5.507201,3.033978,Cycling
13.758783,8.257516,3.321104,Cycling
13.030558,10.186942,3.348172,Cycling
13.030558,5.474227,3.092721,Cycling
11.936395,5.164383,2.761957,Cycling
13.787118,5.164383,3.118233,Cycling
13.787118,9.113599,3.380882,Cycling
12.745968,9.29891,3.339971,Cycling
12.355,4.961376,2.975977,Cycling
11.540028,4.961376,2.805424,Cycling
13.272334,5.601562,3.215585,Cycling
13.272334,10.50915,3.417561,Cycling
12.525124,5.188331,3.209367,Cycling
12.525124,3.82715,2.860281,Cycling
12.313481,3.82715,3.068876,Cycling
12.313481,9.879347,3.348529,Cycling
12.593372,7.924081,3.324138,Cycling
12.593372,4.0105,2.954214,Cycling
13.010812,4.0105,2.911597,Cycling
13.010812,7.259086,3.268757,Cycling
14.839246,8.589481,3.380482,Cycling
14.839246,3.830867,3.017764,Cycling
12.872191,3.830867,2.80536,Cycling
13.65126,5.692213,3.290937,Cycling
13.65126,9.61221,3.433357,Cycling
14.621763,3.916718,3.09202,Cycling
14.621763,3.916718,2.788621,Cycling
13.311603,4.572659,3.125627,Cycling
13.582266,9.63713,3.407879,Cycling
13.582266,6.323237,3.240284,Cycling
12.270118,4.564369,2.837186,Cycling
12.658234,4.564369,2.996269,Cycling
13.179221,8.954268,3.349848,Cycling
13.179221,8.377644,3.341913,Cycling
13.032387,4.79909,2.954632,Cycling
11.063723,4.79909,2.818722,Cycling
13.481639,8.008322,3.263925,Cycling
13.481639,10.408953,3.386032,Cycling
11.998542,7.615741,3.253587,Cycling
11.973444,4.536056,2.874963,Cycling
12.96219,4.536056,2.895986,Cycling
12.96219,5.462312,3.035542,Cycling
11.615447,5.462312,3.027829,Cycling
11.962535,8.229601,3.206321,Cycling
11.962535,7.978055,3.164441,Cycling
13.387729,7.978055,3.204318,Cycling
13.387729,8.905888,3.272283,Cycling
11.325784,8.633759,3.214055,Cycling
11.326372,8.063546,3.120209,Cycling
12.198047,8.058562,3.110295,Cycling
12.198047,8.058562,3.127288,Cycling
11.937892,8.094461,3.135365,Cycling
11.471728,8.187024,3.136642,Cycling
10.927922,2.086139,2.906531,Cycling
18.998987,2.086139,2.860345,Cycling
26.947485,2.708222,3.888095,Cycling
26.947485,6.441736,4.067518,Cycling
17.078811,1.905079,2.918886,Cycling
23.071668,1.905079,2.976282,Cycling
23.784184,5.777794,3.70289,Cycling
23.784184,7.861242,3.611822,Cycling
18.614287,4.79802,3.178202,Cycling
20.854281,4.343154,3.16714,Cycling
20.854281,4.343154,3.348225,Cycling
14.048946,7.708406,3.285223,Cycling
13.503535,4.681217,2.928255,Cycling
12.121517,4.681217,2.772186,Cycling
13.883348,6.505946,3.182502,Cycling
13.883348,9.028836,3.37098,Cycling
12.881491,8.04328,3.292095,Cycling
12.007632,3.910672,2.92153,Cycling
12.318091,3.910672,2.849357,Cycling
14.098232,6.232521,3.210149,Cycling
14.098232,9.291794,3.362932,Cycling
13.261285,8.421376,3.300492,Cycling
11.492904,4.006356,2.880817,Cycling
11.653345,4.006356,2.801374,Cycling
13.114156,8.127882,3.232389,Cycling
13.114156,9.520871,3.368883,Cycling
12.379729,8.545802,3.277463,Cycling
11.906114,4.411481,2.881861,Cycling
12.028549,4.411481,2.833393,Cycling
13.117635,7.401932,3.225899,Cycling
13.117635,8.123977,3.378784,Cycling
12.670721,8.336078,3.293538,Cycling
11.878171,4.714966,2.854825,Cycling
11.925262,4.714966,2.816464,Cycling
13.001601,7.719049,3.257025,Cycling
13.001601,10.022706,3.409594,Cycling
12.744388,8.478255,3.250278,Cycling
11.289347,4.890254,2.830211,Cycling
13.703268,4.890254,2.86825,Cycling
13.703268,7.387682,3.246559,Cycling
12.926582,9.466534,3.321352,Cycling
12.442994,8.133726,3.262155,Cycling
12.402653,4.376091,2.934992,Cycling
16.483682,4.376091,2.891815,Cycling
16.483682,6.833495,3.219956,Cycling
13.674499,9.614713,3.337729,Cycling
12.718444,7.850339,3.296669,Cycling
12.542049,5.375827,2.925807,Cycling
14.394115,5.375827,2.867586,Cycling
14.394115,6.334075,3.219532,Cycling
13.84622,8.983788,3.329502,Cycling
13.84622,8.137054,3.277453,Cycling
11.851434,4.542577,2.904041,Cycling
13.644871,4.542577,2.887636,Cycling
14.207466,6.717024,3.242395,Cycling
15.425158,9.093966,3.320015,Cycling
15.425158,5.743821,3.234889,Cycling
13.58881,5.164876,2.85571,Cycling
12.370734,5.164876,2.911091,Cycling
12.525267,9.237099,3.291631,Cycling
12.745366,9.700684,3.377344,Cycling
12.745366,4.497633,3.169752,Cycling
12.157666,4.497633,2.785694,Cycling
11.968989,5.439043,3.003347,Cycling
12.95164,8.780601,3.330476,Cycling
12.95164,8.851032,3.319643,Cycling
12.610544,5.389837,3.122178,Cycling
10.922464,4.794278,2.825214,Cycling
12.385346,4.794278,3.01471,Cycling
12.801714,10.007566,3.320385,Cycling
12.801714,9.228044,3.349352,Cycling
12.523082,4.150905,3.096832,Cycling
11.740957,4.150905,2.778767,Cycling
14.364138,5.782565,3.04935,Cycling
14.364138,8.496246,3.350238,Cycling
13.161211,8.483513,3.338728,Cycling
12.732212,5.612951,3.049104,Cycling
11.644936,5.596451,2.787375,Cycling
12.087432,5.596451,3.091636,Cycling
13.52053,9.56244,3.353276,Cycling
14.456336,9.115339,3.3633,Cycling
14.456336,5.695142,3.019722,Cycling
9.881373,5.088221,2.755654,Cycling
12.751828,5.088221,3.152777,Cycling
12.751828,9.416416,3.349693,Cycling
17.065238,6.300792,3.267091,Cycling
17.065238,3.527396,2.976609,Cycling
15.186698,3.527396,2.922346,Cycling
13.137667,4.332081,3.239183,Cycling
13.137667,8.13782,3.329511,Cycling
14.856969,5.171743,3.244389,Cycling
14.856969,3.971274,2.919561,Cycling
14.685752,3.971274,2.937348,Cycling
14.685752,5.972626,3.245577,Cycling
12.810346,9.466771,3.334823,Cycling
12.834926,5.89336,3.182025,Cycling
12.834926,2.932374,2.875808,Cycling
13.226309,2.932374,3.068995,Cycling
13.226309,9.294903,3.347388,Cycling
12.489628,4.440137,3.083478,Cycling
15.061347,2.213537,2.811079,Cycling
15.16512,2.213537,3.185367,Cycling
15.16512,1.8686,3.376102,Cycling
14.301359,1.8686,3.34806,Cycling
14.301359,8.188923,3.42499,Cycling
14.279473,6.843119,3.345926,Cycling
14.279473,3.871467,2.87333,Cycling
12.457829,3.871467,2.825453,Cycling
13.564837,8.188807,3.322777,Cycling
13.564837,9.584623,3.432798,Cycling
13.116152,3.580154,2.99642,Cycling
12.338839,3.580154,2.739376,Cycling
16.317745,4.760622,3.247566,Cycling
16.317745,8.129527,3.470655,Cycling
13.651842,4.010449,3.115299,Cycling
12.506425,4.010449,2.751757,Cycling
13.636271,4.339064,3.136637,Cycling
13.940235,10.015668,3.455458,Cycling
13.940235,6.028676,3.251591,Cycling
12.475281,2.925091,2.774733,Cycling
13.783299,2.925091,2.975881,Cycling
13.783299,9.577996,3.40746,Cycling
13.131032,5.193966,3.33455,Cycling
13.131032,3.000075,2.879722,Cycling
13.760001,3.000075,2.90751,Cycling
13.760001,7.572523,3.354819,Cycling
14.169616,7.629439,3.385871,Cycling
14.169616,3.587045,3.08596,Cycling
13.453858,3.587045,3.008254,Cycling
13.453858,4.06249,2.842575,Cycling
12.791015,4.06249,2.861193,Cycling
12.886122,7.720244,3.33895,Cycling
12.886122,9.019354,3.404937,Cycling
14.677401,5.587617,3.11595,Cycling
14.677401,5.587617,3.034324,Cycling
13.937774,8.086182,3.198236,Cycling
12.876826,6.43698,3.073374,Cycling
12.428421,6.43698,3.123259,Cycling
12.675227,7.924041,3.270631,Cycling
12.675227,9.117048,3.196389,Cycling
10.482865,9.117048,3.115287,Cycling
10.482865,9.246549,3.136007,Cycling
10.764927,9.17579,3.145737,Cycling
11.275836,8.11973,3.111855,Cycling
13.304984,8.11973,3.161619,Cycling
13.304984,8.956432,3.201082,Cycling
10.672923,8.956432,3.151943,Cycling
10.449225,9.249695,3.15917,Cycling
10.505822,9.249695,3.159936,Cycling
12.597346,8.378024,3.191384,Cycling
